17
880 806
128 570 116
809 1 -915
185 273 770
751 38 698
278 841 653
269 750 122
272 169 -773
811 81 37
826 479 -127
508 58 -315
185 59 -215
474 276 612
743 18 -787
23 808 -203
371 516 -980
624 648 -249
587 547 765
382 710 -287
101 545 -484
264 574 -755
220 794 -183
236 707 423
190 10 -369
315 99 -145
250 423 -400
320 593 72
79 297 268
501 325 397
150 159 -409
141 553 957
632 742 574
303 670 -180
548 123 598
187 48 316
231 49 939
702 844 -22
409 372 -4
770 625 -65
63 133 823
700 165 -601
690 25 -704
510 638 32
62 688 547
581 610 -584
644 238 -728
361 149 -65
404 596 294
201 426 -689
87 525 -363
657 813 -381
571 726 451
33 540 -163
166 453 -594
739 310 691
443 11 351
841 122 -640
232 742 611
267 776 788
833 1 156
614 247 -386
549 306 -252
650 342 520
756 782 -569
58 43 -471
614 734 80
355 823 -273
406 685 -983
831 598 -766
202 457 648
843 725 -396
172 294 -354
658 645 153
65 550 -426
101 357 -39
629 300 188
787 35 364
198 77 -302
495 302 -207
673 845 -889
734 509 -242
125 475 -316
425 498 473
341 407 622
404 535 -214
396 541 -337
501 225 -527
811 285 584
705 401 864
125 15 961
418 744 -424
661 267 -943
755 185 326
551 443 736
208 345 -659
122 575 -138
194 93 897
240 425 -806
278 247 -604
671 267 978
101 703 1
483 515 652
396 16 -801
442 74 576
490 276 995
531 98 827
392 324 148
24 205 886
354 385 -609
679 96 -457
492 358 271
87 562 851
817 19 515
184 127 -340
331 839 -424
43 241 763
135 200 205
596 628 779
137 485 648
277 51 99
49 115 135
717 566 -650
825 142 -101
556 348 -388
18 507 -322
599 781 366
829 408 428
747 190 -181
797 620 953
178 600 91
38 449 115
382 807 113
158 616 -438
312 625 697
465 486 -693
3 601 -593
505 739 331
839 382 -580
736 783 -662
291 386 689
456 494 947
184 493 275
407 226 -509
423 75 46
78 74 -171
122 671 -550
236 692 -176
364 670 -430
176 295 -524
813 185 -668
616 442 -319
518 457 870
564 402 236
770 457 789
375 720 13
812 391 705
613 8 -346
154 411 448
397 670 42
372 726 -674
626 113 552
663 172 -437
97 737 473
281 593 -426
752 175 -414
10 823 -902
477 501 -516
84 754 -22
646 398 190
849 758 -802
491 782 703
659 640 119
687 337 605
673 537 -528
464 26 -402
341 79 -397
703 159 974
297 262 42
467 56 500
197 461 -328
602 688 -184
393 398 977
436 382 -176
778 438 936
710 780 -385
87 171 -79
634 494 -824
743 259 -759
267 531 275
743 283 475
396 69 -581
38 815 818
51 547 -272
105 125 -987
603 659 -666
475 494 -208
378 691 -103
328 542 -887
2 551 577
224 629 188
366 132 -174
530 74 -487
713 525 444
532 416 -581
570 626 -434
753 216 -78
148 332 -903
64 782 277
794 216 803
269 207 249
359 732 -691
688 361 453
404 716 775
802 155 -957
415 522 880
2 805 310
532 548 -162
257 613 -48
780 63 790
350 64 371
673 625 -320
437 447 91
30 664 -790
175 209 937
33 441 295
54 116 16
704 54 -977
627 111 484
44 723 -722
41 367 -700
79 400 -47
155 161 -772
336 529 -651
424 318 -602
244 177 365
366 258 -529
255 726 -475
529 743 622
843 740 944
831 311 -5
441 792 900
599 377 -325
221 20 520
394 98 -326
622 165 617
729 433 144
107 787 -634
261 158 -658
192 292 534
31 283 -986
659 87 -704
280 78 -809
546 261 -561
801 318 -53
388 793 364
424 74 -964
197 420 193
770 354 426
675 483 -898
827 682 388
743 132 -251
328 266 -659
664 111 451
654 790 -950
592 427 570
826 263 -33
448 390 99
771 330 -319
109 455 -155
741 181 106
304 813 -29
122 840 822
276 185 384
648 455 933
367 710 552
512 162 264
700 653 -862
394 425 -476
639 786 145
568 761 909
47 71 962
629 733 136
81 751 891
134 160 454
5 169 912
63 396 835
656 152 -787
448 708 892
109 643 -258
81 40 865
761 325 822
294 582 461
541 818 -732
16 215 737
443 259 573
556 463 216
157 722 -308
121 114 791
804 360 511
267 827 -294
609 215 -855
64 590 613
462 427 -570
723 752 -327
314 14 942
408 681 -879
619 491 -159
647 333 -376
433 790 626
66 86 162
408 264 -46
21 495 -136
522 500 -713
823 254 137
70 413 701
815 492 -31
570 75 -820
724 455 157
264 517 369
558 359 -456
403 579 -462
172 581 -170
87 78 356
588 177 753
745 594 -514
443 149 228
556 408 -370
637 651 920
37 405 897
665 506 -305
120 431 544
288 35 985
709 363 -870
500 321 380
519 311 276
655 596 452
578 677 -237
88 607 -338
638 317 105
326 570 -77
167 298 423
783 659 -124
812 801 -669
387 462 -941
572 764 555
701 746 -604
664 255 -799
544 524 646
210 828 -285
352 123 435
475 734 -507
370 698 798
524 292 -509
644 586 -201
848 315 -923
57 446 -535
490 752 -471
693 711 197
342 66 419
468 428 -46
377 144 -864
187 680 119
520 400 602
546 326 -159
161 545 -438
187 397 520
271 85 685
800 24 832
388 701 822
33 394 625
828 221 65
754 291 601
33 398 -691
827 161 -377
136 250 515
172 576 -797
508 700 288
767 484 -659
478 134 71
283 841 -451
95 402 54
447 153 -277
736 466 423
538 325 567
199 700 616
614 174 616
653 760 -803
667 521 177
509 113 600
757 346 -832
652 609 -454
161 471 -570
545 841 778
686 330 -642
402 424 -373
226 73 37
312 487 311
153 309 586
845 245 -191
138 36 316
751 142 -182
193 777 -604
439 511 429
248 228 -382
607 31 -190
520 423 500
96 222 850
218 433 328
429 118 -279
229 742 -40
466 779 -657
434 296 920
524 279 -754
132 417 815
540 746 503
816 611 -86
68 18 -128
355 164 286
160 506 855
211 411 -343
781 338 889
808 295 -825
330 300 47
646 443 -152
757 243 -6
123 124 -344
798 491 -244
796 551 521
191 21 -927
757 397 353
16 113 -169
223 383 850
802 818
11 179 -843
796 694 -310
432 154 715
669 408 -208
526 760 -160
773 298 -821
559 171 -31
160 143 -361
321 522 104
499 598 -759
239 395 -549
553 281 -531
642 509 960
655 179 539
47 655 967
164 597 339
30 276 207
195 476 -787
63 79 1
108 144 -512
608 200 53
739 600 288
553 586 316
776 800 829
637 594 501
79 772 -256
657 135 615
571 755 -717
457 537 -568
646 121 -678
221 518 747
26 147 691
74 373 -810
700 239 -475
72 694 -681
522 431 911
755 650 886
306 500 -637
393 358 501
443 205 -635
35 692 -992
569 96 -658
639 254 -126
505 89 38
537 581 -40
427 666 102
611 463 724
431 17 228
292 715 -974
156 60 293
350 625 773
123 23 67
244 143 699
123 99 310
16 451 12
430 36 424
259 542 -523
526 708 663
344 578 584
680 499 -916
80 765 481
666 751 -37
337 660 -525
660 654 -515
592 145 810
784 600 353
48 561 189
285 793 -487
484 544 -635
5 116 418
99 352 -897
248 6 -149
737 168 -893
278 691 -358
617 346 -814
695 356 -744
248 594 502
331 409 362
4 122 -253
784 794 362
718 249 -777
207 640 -577
109 660 -925
797 259 404
245 46 166
743 545 -431
22 649 596
505 18 703
188 728 750
279 745 -959
156 73 -483
791 776 48
152 318 -664
737 281 -67
780 53 -471
498 415 168
120 568 943
170 541 558
698 756 548
474 468 824
477 771 -370
353 637 -129
501 304 573
568 317 -802
746 626 634
96 36 -89
364 162 -34
671 146 244
335 430 -248
6 9 242
382 31 802
252 382 -728
504 357 -786
366 393 -703
196 241 326
134 192 -29
507 657 -288
591 641 -349
33 573 553
496 2 816
246 40 -309
259 359 -784
51 770 95
166 440 -203
291 568 789
204 376 247
194 383 -781
704 734 -177
486 646 106
110 123 -889
139 292 458
597 51 -73
367 449 -29
660 633 -53
462 665 105
623 285 -3
774 296 -720
379 782 -659
325 400 960
76 526 499
2 158 639
701 505 -142
192 388 -427
154 266 839
85 472 541
549 719 -819
501 18 427
573 665 369
432 700 -200
109 732 -779
363 259 485
573 116 848
776 225 913
392 171 -862
404 148 672
545 497 -33
205 609 -480
270 538 995
604 339 -747
665 298 143
784 347 -804
480 312 955
778 51 309
255 576 -420
357 609 669
110 104 -531
545 333 -585
477 722 -907
179 100 324
383 236 -313
545 221 592
790 202 12
766 607 -495
620 166 -339
482 375 -973
613 253 587
50 335 -151
351 341 -927
732 726 227
576 602 313
342 137 271
16 724 409
218 542 -640
370 554 47
793 269 894
374 549 968
692 64 524
126 273 -572
522 361 -450
4 208 -88
448 220 -997
548 59 -741
666 82 -385
780 786 -818
443 455 518
632 666 162
282 378 562
696 286 -694
719 84 236
152 426 326
470 510 693
183 529 -442
1 725 -247
402 29 -471
251 500 56
180 715 148
588 39 549
21 212 -60
607 16 801
72 32 229
116 457 461
35 421 924
145 680 -593
29 514 216
57 789 -425
638 296 -320
796 779 83
457 129 736
588 349 264
601 334 346
724 747 451
750 311 -317
300 433 656
441 546 920
349 455 756
766 282 -397
201 711 798
350 637 -924
284 618 -43
393 355 -303
463 734 815
482 165 550
612 355 873
479 267 870
350 751 -117
331 713 476
310 801 427
441 457 -474
445 422 -956
434 298 787
221 524 568
432 462 -796
799 355 573
591 738 -583
669 584 116
746 607 -735
679 677 855
273 210 -855
475 230 424
267 92 -49
297 273 184
489 378 -362
83 224 309
396 751 497
501 377 -121
314 305 7
422 79 258
329 380 190
286 290 -241
550 437 -622
497 223 144
363 103 -233
385 133 514
258 165 -457
196 704 -182
467 215 -270
258 380 288
414 125 212
238 318 932
415 351 511
108 590 -502
514 435 -818
38 614 -302
110 178 -909
339 645 -80
473 320 -984
644 773 817
355 574 840
22 26 -453
337 272 424
21 598 820
146 710 774
318 771 -440
500 140 136
276 688 -547
750 403 44
256 61 -869
731 682 681
747 393 -102
459 552 591
271 213 825
378 646 -398
416 606 849
718 63 -491
618 680 -131
164 362 284
799 719 959
794 722 -994
83 75 857
350 105 -226
11 672 571
257 396 825
302 741 -301
29 271 717
445 702 985
482 304 701
103 514 -304
406 538 476
98 606 965
28 781 -122
606 528 -487
472 686 -286
56 780 109
402 468 -542
29 238 -798
543 311 753
23 515 -662
6 449 719
770 175 -788
237 76 419
164 153 -863
133 369 -895
304 785 -816
248 188 146
277 719 720
179 765 743
779 183 199
710 51 935
113 363 41
209 295 -529
397 160 -825
787 630 70
256 266 550
747 391 785
112 416 -428
441 184 448
694 206 725
678 564 576
517 549 -509
378 655 424
637 249 784
773 749 842
63 416 -536
59 115 946
753 419 526
293 332 477
625 615 -685
501 264 128
273 435 770
449 622 727
204 228 -426
588 285 -328
210 258 -378
515 5 -313
671 441 -494
193 258 -808
574 331 191
752 452 897
215 692 -530
545 306 -699
524 632 -271
540 547 46
509 765 198
791 668 172
438 544 154
120 306 -556
537 671 550
552 509 -740
212 278 -906
452 378 -557
551 486 -18
375 620 529
158 185 400
472 213 997
191 551 345
153 118 799
464 182 576
726 90 331
247 227 260
315 202 -707
298 284 -340
72 442 255
389 797 -300
378 564 389
272 752 64
507 732 878
599 142 -295
570 789 790
674 138 280
616 708 161
302 65 277
645 617 241
420 788 744
798 632 -598
693 611 -582
64 119 -743
240 329 -210
499 36 680
661 159 -403
169 791 -275
761 740 -998
421 187 16
743 519 -90
434 229 212
687 688 657
181 325 -306
50 210 -520
752 255 -476
360 657 474
404 7 -995
751 664 -367
667 616 443
788 328 537
520 228 -124
619 428 -678
384 781 -232
101 719 964
528 313 -214
753 463 -434
302 802 -44
555 530 954
174 466 785
19 581 911
454 691 -167
136 61 -323
162 541 -486
175 795 -190
58 646 -937
350 497 -103
451 249 558
613 317 -660
118 319 -824
273 461 20
632 542 -921
639 796 -921
563 127 795
381 742 -22
768 52 -879
747 791 765
754 229 -739
582 593 784
510 310 -200
430 683 761
160 428 505
579 53 259
234 142 -40
219 74 -760
476 33 877
282 152 338
555 519 -672
786 45 -282
799 602 325
685 622 512
268 637 -153
566 84 489
532 663 49
484 439 -699
378 627 473
713 404 -881
731 68 -101
491 735 -224
510 239 -380
219 731 591
214 802 -110
66 410 -624
559 136 -469
338 219 306
494 192 -539
251 465 -930
137 684 -510
183 303 -263
302 202 -600
523 625 -575
451 481 593
633 438 -575
266 53 -306
105 771 -464
29 392 514
204 243 -331
424 269 686
258 422 393
702 725 547
340 462 -688
115 595 166
785 265 694
291 56 189
731 58 -482
288 720 973
332 442 -275
260 268 165
601 638 -516
778 28 610
684 402 643
374 73 465
696 303 844
336 70 -307
130 591 -25
546 739 450
138 366 187
488 384 670
321 693 245
140 583 -969
735 12 -968
543 322 385
326 735 997
537 114 -343
744 469 559
451 353 925
468 286 -578
733 505 -533
315 674 802
458 445 475
352 742 91
792 523 -46
425 691 219
575 192 -858
471 338 -393
214 46 -989
170 465 -655
646 227 477
757 290 -969
600 507 699
107 732 372
736 361 916
3 790 -901
224 92 -495
113 204 -255
104 633 -138
222 502 375
171 635 -80
276 742 -521
649 691 978
394 133 -522
273 462 -463
540 656 329
244 135 -756
344 456 -606
651 712 -943
386 54 280
580 231 -423
513 202 -734
184 757 -72
245 790 721
139 339 877
343 585 758
685 123 -90
721 410 -921
309 705 -906
765 701 59
6 49 -981
271 202 -635
619 415 370
705 121 -35
23 20 585
532 30 -939
194 683 123
6 186 -773
88 467 -635
550 590 -465
328 579 715
89 563 558
392 126 -286
130 360 824
252 581 -61
286 534 -895
454 670 179
473 785 464
523 418 -640
643 284 -772
763 461 152
577 576 -4
658 112 -727
686 234 -779
481 798 -396
431 48 954
133 604 -209
698 770 -119
464 427 -781
165 179 12
609 687 -1
219 126 -122
252 265 707
336 335 -376
139 211 965
279 134 2
438 745 -899
449 69 416
448 763 -393
337 538 -708
398 488 -472
56 577 358
162 758 859
189 568 309
628 495 240
320 326 -896
343 632 954
554 137 -270
679 582 -318
287 575 861
705 613 -826
496 212 -887
151 758 -725
395 308 228
359 731 -486
741 768 245
387 500 406
360 597 -621
235 180 336
801 672 -839
381 763 18
527 86 -556
408 440 380
587 337 -290
108 775 -323
605 361 432
55 10 -214
434 447 -29
725 106 -355
779 395 -743
684 141 -117
139 543 -799
423 388 -403
703 787 -41
173 740 -902
274 487 -753
238 259 389
265 794 635
700 138 -40
698 509 -797
48 200 153
16 328 290
140 621 -369
620 722 -157
419 288 -440
601 603 184
715 649 754
13 647 -413
410 711 -350
426 790 170
725 155 -168
247 496 -723
629 80 -234
712 636 965
466 10 863
302 471 -600
745 325 -602
394 301 -900
194 276 740
578 521 -997
77 584 -268
413 570 973
335 616 779
273 126 122
394 473 891
641 355 -183
570 219 -399
105 573 559
298 453 -965
734 741 312
587 507 932
657 575 -997
748 203 692
482 80 -199
433 6 -803
765 376 583
773 692 532
342 432 545
410 519 841
762 350 -229
501 68 250
663 734 -99
649 769 119
384 606 -706
696 434 -282
192 411 711
743 416 464
305 160 736
425 55 -85
232 586 884
86 253 173
704 608 -27
463 436 -971
673 643 493
385 639 -565
363 745 -64
360 15 -621
121 72 -774
400 711 -224
348 13 163
421 449 335
9 773 35
17 385 -803
312 800 -790
598 743 -125
443 532 -836
143 319 -10
727 105 -855
226 247 -837
391 455 -732
395 543 -751
306 637 -563
244 306 -468
471 77 -817
525 457 -704
80 365 782
47 645 -846
744 159 650
28 70 978
2 754 809
371 663 -292
774 527 -780
658 195 765
760 567 -496
128 467 423
791 372 876
137 527 -643
338 542 774
37 760 -290
454 569 741
730 723 732
102 309 312
427 461 -169
732 216 33
745 1 -801
721 16 521
262 653 642
203 484 165
694 65 -838
691 764 -797
195 788 495
414 391 -260
446 376 309
335 579 -490
55 455 -251
51 802 724
56 695 -197
369 36 -6
107 611 950
222 127 -503
267 610 -762
293 733 -445
164 331 -943
468 692 -5
618 301 -392
94 307 442
615 425 -796
487 725 665
259 64 481
459 175 -130
610 706 496
725 493 -491
283 268 -411
412 214 -671
20 121 531
688 495 957
332 201 606
330 144 -555
712 457 70
342 533 651
196 444 -917
139 635 -919
596 672 -946
307 591 -119
418 95 674
14 605 -361
557 246 424
161 399 844
252 408 54
282 635 175
632 29 -387
314 183 -499
711 99 -234
644 384 201
645 61 261
263 744 -114
742 411 721
132 466 936
655 45 354
135 343 201
680 659 605
602 224 121
188 83 103
659 66 -952
495 520 884
245 322 -809
755 691 279
85 676 -541
443 232 492
100 299 293
300 96 -55
244 254 -423
53 547 884
540 799 -854
645 539 461
659 602 5
207 688 -394
567 288 220
301 176 73
148 773 328
15 314 161
437 336 978
208 306 -674
63 603 -352
460 451 827
497 536 392
378 328 386
593 14 -558
725 337 -344
561 74 86
283 745 -803
453 434 -131
216 696 -848
293 51 86
456 126 961
182 559 -898
201 379 619
200 17 -97
636 468 524
915 869
855 544 507
306 168 -240
887 134 12
571 193 -472
109 763 222
74 570 -288
506 40 -227
333 59 -835
511 98 67
462 297 17
62 417 754
848 139 -123
386 232 139
497 392 -365
774 224 -965
753 280 860
654 171 492
258 716 -51
731 497 436
597 627 -709
28 118 -158
353 788 787
576 487 -68
460 749 857
893 705 739
854 739 429
51 605 47
862 314 460
638 805 -465
228 809 -965
721 558 929
893 215 -129
895 315 102
630 491 759
124 432 309
836 905 985
103 599 739
101 606 905
497 672 -62
509 221 222
692 343 240
322 247 860
275 656 -484
353 344 337
755 603 -122
508 674 822
390 837 998
603 678 -888
708 45 -987
109 389 -46
242 194 -597
730 422 -543
740 47 -736
236 465 -835
619 53 -608
340 157 110
239 422 -881
743 15 618
472 240 -90
421 833 -587
453 201 51
162 377 10
115 777 390
498 425 78
811 222 -823
872 443 -211
578 554 -67
428 527 211
784 345 730
640 195 -830
197 545 814
685 420 -848
5 752 386
30 115 -709
197 371 597
597 476 -535
88 482 459
93 532 -139
277 654 270
837 202 456
318 329 433
3 95 751
603 93 -275
322 532 -70
592 97 54
359 61 404
394 829 519
80 466 920
840 436 -979
278 830 -999
461 409 804
802 653 506
517 860 -123
208 12 967
447 293 836
17 12 308
588 465 -580
810 380 -639
740 492 -166
37 542 -198
587 474 277
810 151 869
304 241 -428
496 43 -406
701 376 -851
327 648 320
484 669 -29
89 122 641
106 330 -501
83 793 539
126 536 -182
406 759 -218
49 873 -960
687 165 244
546 758 -543
863 98 595
314 249 -580
294 321 976
60 895 870
281 513 878
567 904 258
382 157 218
87 808 -657
820 743 -64
834 679 11
548 817 626
516 487 955
341 758 527
799 200 -519
88 405 -889
749 375 353
190 799 49
397 765 170
395 407 820
883 698 -658
619 298 310
513 542 495
586 566 813
859 444 -44
565 285 216
754 274 -379
4 514 368
680 135 234
242 44 962
319 105 255
619 816 39
553 804 -911
584 632 722
527 280 13
375 129 35
883 335 -366
237 36 94
592 529 -218
470 733 -173
428 727 348
695 397 341
707 686 383
501 515 -677
233 2 -444
523 755 555
476 577 -388
671 460 -791
87 806 176
242 154 -782
674 687 -673
334 691 -538
705 423 -122
454 187 484
530 516 139
570 30 117
167 451 -67
809 465 -904
640 559 427
87 599 -206
302 704 63
871 741 115
166 648 75
228 826 -317
126 635 -653
243 310 768
292 337 905
59 822 -966
449 700 877
363 684 230
757 324 840
194 635 795
509 645 111
665 677 -754
622 530 -627
93 783 -776
815 309 -15
479 765 982
557 905 15
645 13 -879
90 366 908
682 805 -732
423 23 644
58 667 -43
204 296 -412
300 619 -164
295 16 -742
438 641 460
122 157 -882
122 477 17
82 515 -2
88 294 -926
490 644 -113
726 443 -219
9 286 -515
316 123 -482
412 588 -57
425 465 -245
32 754 953
623 728 688
593 152 -559
687 607 -415
80 281 687
397 558 -691
7 238 -666
402 666 33
350 535 -464
905 561 -339
238 133 613
341 579 -583
693 12 85
907 380 -942
46 644 -558
525 845 -620
17 433 762
38 532 -656
517 696 588
92 112 668
708 299 -622
57 727 -174
603 77 946
491 682 105
203 30 387
460 862 -832
407 290 -88
660 601 -322
688 908 611
872 334 -733
218 584 860
648 107 -443
245 307 -618
291 502 500
869 137 -515
228 111 -883
863 199 -396
617 600 377
701 328 -884
264 21 -644
134 778 681
774 408 202
135 249 297
138 319 40
474 30 -357
872 533 -418
690 800 -980
714 721 -190
3 371 -970
465 745 287
810 391 -756
95 650 -847
306 735 701
781 645 18
310 187 265
429 749 -26
513 82 518
228 560 -681
756 669 -172
872 887 -178
885 414 775
154 187 -331
681 677 -459
793 455 749
447 311 -924
791 573 736
567 287 -521
463 779 -240
237 435 96
129 359 103
72 339 -8
5 737 28
72 320 865
672 256 994
97 569 365
164 108 -330
77 759 -124
822 402 380
638 895 979
69 123 989
480 243 -41
278 866 -492
66 348 16
17 231 148
258 389 801
543 177 -649
759 527 330
794 717 424
538 186 -702
646 394 716
413 605 683
456 146 958
