17
977 1600
781 721 611
778 552 302
381 531 390
357 738 755
631 79 941
167 80 214
382 141 847
803 624 168
228 327 566
221 442 733
598 72 534
217 516 520
792 162 471
74 156 902
481 369 914
159 246 192
480 116 235
291 704 78
166 206 422
790 666 368
74 110 986
179 470 909
442 591 98
468 132 159
764 291 627
611 162 581
650 324 43
715 50 696
642 663 305
700 236 556
661 682 827
130 27 315
774 574 264
456 306 856
447 189 334
704 413 46
210 766 50
238 163 672
822 639 789
588 514 469
214 747 804
487 810 484
782 96 477
461 333 766
277 49 872
753 267 40
692 657 984
127 470 993
706 755 163
202 513 571
268 538 263
148 635 737
337 334 319
415 176 693
759 129 126
787 210 736
703 148 434
227 489 921
325 289 45
311 666 57
506 349 110
460 253 937
189 267 427
91 217 541
799 624 205
508 335 189
365 195 557
111 663 726
322 12 507
194 687 662
582 228 377
28 767 891
334 343 762
1 353 405
651 506 8
359 809 290
158 391 37
248 683 967
362 467 970
261 405 797
562 233 655
211 103 283
559 59 136
163 342 202
3 507 996
677 497 247
399 293 310
35 492 569
581 483 728
215 465 153
809 424 441
682 530 530
335 376 212
349 731 869
651 333 886
782 588 370
160 778 88
238 680 584
120 280 199
302 413 458
276 21 594
119 84 799
528 205 673
242 361 425
192 734 871
565 167 272
542 123 717
755 54 710
186 516 322
411 93 190
615 714 13
559 134 648
34 583 905
473 382 577
605 365 803
218 99 244
690 119 850
785 436 202
798 590 105
477 641 850
26 819 588
252 197 530
338 506 371
564 113 732
780 313 438
401 547 431
436 522 345
582 185 37
223 236 731
402 228 72
25 756 298
781 51 417
797 279 399
677 395 454
617 675 639
406 726 919
435 825 262
183 701 629
635 297 410
818 411 600
299 143 543
432 240 19
66 497 384
475 636 843
63 369 526
78 289 774
705 158 271
689 170 144
680 370 431
472 435 340
823 164 721
745 772 230
427 178 742
811 766 855
634 400 450
137 567 117
790 326 383
530 500 37
658 501 955
602 556 897
34 744 648
655 293 667
533 131 31
25 511 529
495 365 236
305 227 309
323 442 372
192 755 246
551 30 801
615 435 773
220 65 752
627 780 451
481 106 756
510 720 329
406 578 376
578 637 836
723 84 303
643 763 393
301 674 243
568 345 349
64 27 61
805 297 794
811 767 144
701 416 845
66 767 778
169 228 263
394 675 848
203 332 811
69 645 255
616 813 889
744 493 93
225 544 82
20 620 830
804 306 693
405 710 679
606 691 158
647 563 609
261 499 331
186 336 864
204 119 933
597 17 159
197 621 447
263 294 632
754 159 766
776 270 725
444 458 119
391 151 318
656 409 380
96 61 62
174 276 372
4 318 465
596 387 461
712 323 482
88 222 587
800 287 731
152 787 246
501 733 992
329 529 970
521 342 378
184 26 85
474 347 536
296 529 873
660 245 624
91 471 312
635 673 219
559 707 566
356 487 248
40 533 20
47 666 540
618 602 725
30 118 75
798 433 447
90 743 674
737 214 747
782 463 146
103 231 634
165 51 907
318 289 745
756 772 630
351 207 793
580 741 629
722 297 816
519 811 353
769 165 51
669 221 285
632 131 6
682 101 635
686 490 359
200 671 651
651 236 8
540 131 630
646 508 270
403 711 831
272 347 300
693 114 633
649 131 38
145 486 925
339 22 313
298 37 591
170 738 359
709 369 294
659 350 211
86 146 229
722 797 557
50 650 384
373 263 935
121 395 100
791 252 274
627 535 718
535 408 305
416 99 697
740 773 744
330 644 847
193 530 949
391 258 233
513 269 740
727 539 606
467 127 141
132 370 648
783 432 861
447 306 963
517 243 176
434 608 215
719 725 90
67 555 765
59 713 621
660 51 342
577 663 386
565 668 235
614 19 236
639 689 92
767 647 237
267 821 676
140 534 244
471 227 820
752 53 96
258 744 84
438 745 349
822 297 569
400 164 684
18 352 37
544 403 540
615 782 944
788 296 949
318 708 86
157 333 201
337 366 121
711 420 572
822 90 20
577 110 150
157 517 871
139 623 803
731 557 900
269 501 74
823 643 451
329 724 714
336 512 253
292 20 958
482 341 917
33 811 651
711 569 697
225 386 345
774 250 187
202 184 145
130 57 69
226 37 427
758 657 925
219 96 438
639 791 55
655 480 73
326 415 95
549 449 839
405 689 809
621 809 262
44 776 942
679 351 376
505 235 87
88 784 291
69 220 841
677 578 738
186 133 303
762 155 199
527 669 599
151 394 305
25 368 124
651 781 313
536 167 105
714 560 600
302 200 654
62 125 415
768 713 123
340 493 880
823 711 379
128 246 704
244 726 570
65 221 879
397 188 242
368 416 592
227 182 147
751 221 540
505 822 486
698 515 589
445 709 681
307 109 822
398 500 530
141 767 234
161 504 612
764 308 677
91 78 533
502 767 500
489 419 859
704 626 722
189 561 346
370 785 429
17 18 569
196 150 172
86 807 539
73 74 267
284 476 581
684 21 681
459 130 752
349 575 584
369 709 783
428 780 371
438 17 91
560 746 862
810 72 461
702 80 95
745 501 144
215 116 995
523 630 356
43 754 584
438 199 303
428 143 426
603 479 382
52 295 83
497 611 710
783 62 531
323 351 250
343 43 61
424 70 115
448 215 234
609 292 869
64 325 341
273 523 282
573 578 719
259 452 418
390 458 76
314 43 792
19 85 170
374 47 250
579 674 486
761 167 153
549 60 277
660 744 755
161 272 73
79 314 423
596 778 221
178 211 946
726 55 426
244 646 12
45 505 359
159 801 911
810 797 926
768 634 338
778 298 438
520 206 486
473 650 763
67 498 264
227 303 485
492 226 416
651 109 162
144 112 163
287 731 191
428 729 883
321 304 596
503 77 771
755 117 576
670 529 512
654 542 843
588 285 766
402 380 655
346 300 207
73 248 525
245 501 559
99 583 989
598 228 576
744 486 149
234 660 552
807 625 941
508 353 295
308 714 29
635 282 703
232 495 873
48 336 713
810 495 765
536 138 794
143 640 558
250 669 773
353 730 157
396 445 293
525 363 120
51 575 314
454 820 526
478 784 374
401 237 870
355 482 285
799 166 692
52 635 981
357 516 491
700 154 950
140 543 186
310 415 448
113 717 882
556 267 200
547 13 216
274 341 560
447 24 762
378 377 339
144 648 993
542 479 340
117 231 432
511 180 34
16 647 937
209 663 901
281 237 208
806 283 497
639 647 633
778 358 688
408 284 693
634 321 213
130 485 139
299 608 224
161 404 909
331 659 171
668 12 838
187 600 247
772 161 37
60 341 915
174 431 965
325 118 572
401 323 874
221 142 185
326 60 309
401 308 31
329 537 454
519 201 206
287 454 432
772 646 113
459 694 567
773 690 715
558 721 267
284 665 579
743 781 359
579 677 755
359 412 351
95 424 207
119 115 566
690 641 348
745 543 940
579 65 337
641 42 396
354 176 684
368 299 612
151 355 649
41 77 24
393 419 498
252 776 313
199 31 951
702 115 754
464 409 215
599 601 861
533 91 408
145 390 97
564 768 179
351 701 256
203 357 517
228 106 259
251 59 412
137 372 541
131 780 732
688 549 314
28 435 35
222 527 421
562 394 645
706 452 365
190 178 310
94 136 521
250 82 615
24 262 327
429 233 466
626 799 286
251 607 224
76 702 371
723 14 111
47 498 697
202 152 144
404 229 898
420 293 937
27 481 658
465 788 372
149 290 300
476 140 457
412 165 293
622 777 932
272 29 515
99 422 35
613 63 395
595 359 218
38 678 288
408 428 729
215 707 909
716 245 686
90 705 700
206 702 883
135 1 722
113 90 678
148 346 418
132 625 118
163 604 294
255 5 119
468 7 416
704 561 479
135 442 412
753 238 442
617 446 772
810 24 352
790 104 27
9 691 694
612 430 421
821 136 370
539 768 718
561 104 569
778 810 792
530 283 882
111 108 357
47 653 291
261 85 483
426 813 118
406 811 424
637 494 287
194 37 124
600 745 597
580 507 861
470 600 690
801 825 860
162 4 167
477 573 759
545 249 686
69 559 619
215 729 267
525 338 545
378 300 963
177 310 251
505 401 63
651 341 942
822 388 807
129 151 989
546 378 807
26 817 61
426 544 793
431 716 914
564 625 412
757 777 86
225 262 187
589 786 13
180 664 546
1 22 603
763 32 645
502 773 912
709 149 990
534 309 115
352 207 628
655 424 229
596 499 46
91 420 561
111 662 889
772 210 614
261 591 351
594 183 247
153 11 241
17 30 120
750 95 669
662 425 831
681 670 167
663 250 527
342 461 182
503 169 125
329 132 515
584 40 102
30 318 509
569 550 758
730 208 181
447 593 877
536 526 907
284 522 376
755 161 51
11 697 988
254 395 73
262 547 750
28 282 910
387 790 145
236 681 926
755 552 56
488 572 666
312 274 473
628 44 945
539 26 822
200 614 514
51 715 780
259 280 430
770 520 622
631 369 353
566 80 762
425 156 17
560 669 343
397 463 896
778 293 870
24 608 367
566 746 10
17 113 997
672 201 424
753 762 63
620 618 739
193 102 706
307 457 251
557 104 784
518 198 194
798 739 46
153 423 530
309 693 697
199 26 579
241 301 311
33 171 977
206 225 542
368 250 102
97 329 219
740 94 344
276 84 312
755 654 669
226 20 794
164 376 1000
546 764 960
235 152 287
146 411 374
777 662 499
698 62 4
231 433 1
31 344 323
230 560 989
794 652 540
266 96 601
623 311 491
632 177 779
117 179 335
545 270 834
311 39 525
147 138 726
549 717 490
450 725 322
121 291 489
182 497 552
444 86 729
91 684 1000
803 596 357
524 496 659
607 488 922
820 39 992
621 181 190
634 659 952
803 442 211
148 75 697
551 496 660
1 305 351
609 804 585
111 239 586
797 126 584
784 547 616
657 16 515
271 470 722
157 485 190
428 102 394
334 76 843
287 704 877
449 450 882
289 310 10
523 631 324
171 611 934
318 630 613
219 247 736
237 765 683
97 596 805
612 364 37
600 51 325
428 20 742
348 480 172
276 548 403
582 652 886
565 791 789
498 256 245
382 801 909
293 773 519
20 321 41
211 555 602
410 784 641
553 464 96
318 448 328
674 735 695
370 742 585
446 642 483
805 48 126
232 8 793
462 712 134
336 376 153
346 302 901
517 327 753
221 65 28
702 606 79
776 479 505
48 234 66
518 427 219
431 629 246
138 451 996
718 643 565
596 82 377
638 38 272
286 614 795
11 138 260
736 159 565
810 479 981
680 180 50
164 595 555
496 536 781
725 84 592
250 473 930
409 695 131
214 416 110
675 21 495
161 703 16
626 146 17
673 438 340
116 303 405
108 287 308
793 408 867
408 734 909
535 735 669
524 254 848
195 423 124
728 472 407
301 15 632
24 687 630
543 66 555
528 772 938
755 689 775
805 410 833
756 56 959
110 589 25
121 148 664
413 625 718
453 819 66
813 366 278
671 407 626
409 4 828
216 85 314
480 690 657
40 314 927
439 105 837
309 566 77
371 419 170
96 38 127
704 754 55
677 691 901
613 536 214
701 755 47
783 445 621
498 28 624
53 227 718
809 518 22
533 325 707
11 685 445
397 46 729
782 472 833
353 285 8
821 176 634
653 526 883
87 607 107
209 295 234
701 290 823
460 67 471
378 578 823
59 131 299
547 495 337
322 764 46
734 46 246
336 519 133
131 279 384
324 38 895
562 380 920
82 582 903
277 116 836
227 740 400
806 51 973
384 328 885
273 534 237
720 453 175
45 591 973
165 404 59
174 180 943
541 281 531
621 734 861
566 684 757
577 144 196
719 196 747
713 749 97
550 431 231
163 196 478
160 404 643
104 412 996
400 226 457
608 372 122
121 653 791
184 711 651
312 677 490
271 147 656
436 599 765
274 96 512
47 805 851
385 162 427
286 16 943
375 632 363
728 10 342
380 732 124
170 407 886
59 439 91
162 62 149
702 489 23
59 786 958
578 569 13
160 437 672
152 165 636
202 677 285
559 733 785
111 525 598
409 786 459
169 663 682
516 293 711
185 276 78
756 90 269
323 86 970
711 624 534
16 771 84
151 163 389
430 232 265
807 290 145
424 128 731
699 688 870
97 611 920
746 206 705
203 513 58
664 334 282
450 687 225
672 208 696
673 201 725
240 405 587
551 48 701
139 322 11
539 141 728
213 97 828
819 31 688
326 83 538
141 647 286
477 121 799
424 32 80
505 405 595
708 173 330
192 508 388
136 163 842
108 151 396
762 369 235
715 10 582
41 738 929
746 360 808
230 364 848
512 448 934
801 491 807
143 148 480
411 128 111
514 37 233
363 644 743
110 512 936
533 564 818
593 693 428
640 372 642
623 676 519
655 383 125
449 499 709
116 37 454
121 88 110
455 338 69
627 523 590
138 475 861
813 83 852
703 479 501
612 135 170
52 101 413
580 668 132
66 217 716
466 448 564
485 809 801
607 465 880
515 690 253
824 429 346
697 278 497
490 92 789
228 169 987
531 364 190
323 422 822
491 72 103
200 542 739
238 723 406
307 180 182
51 621 44
717 66 377
712 576 509
65 825 366
746 765 345
630 461 876
678 316 324
37 218 995
23 432 730
115 349 710
15 772 711
634 259 209
521 274 451
138 784 744
666 297 453
565 235 843
757 645 935
481 685 481
47 126 168
227 275 616
476 719 213
149 384 12
309 699 678
150 376 104
532 25 955
589 7 507
2 89 360
575 460 432
818 154 17
790 131 104
767 317 272
124 652 483
559 346 52
31 413 287
818 506 268
752 427 345
418 767 951
319 824 640
132 428 1000
659 410 327
47 103 138
392 265 269
325 335 788
129 249 896
473 647 461
687 147 584
582 822 832
593 12 520
544 462 275
198 754 181
448 142 76
638 314 667
758 269 364
491 362 436
99 84 720
683 12 959
509 97 143
756 676 888
802 185 635
678 180 905
223 414 81
311 422 618
139 205 124
820 168 101
581 413 762
766 76 584
215 660 464
342 86 854
759 732 747
304 39 556
707 647 344
811 164 585
26 744 737
232 428 10
264 494 912
525 298 328
715 596 255
567 793 376
236 96 738
420 791 280
224 327 774
12 103 225
99 232 369
770 716 809
261 173 56
218 244 578
91 389 45
50 97 572
688 735 119
486 138 299
715 70 620
797 379 957
233 337 619
63 765 678
163 463 137
483 6 262
359 29 205
135 233 221
602 813 303
468 102 861
468 292 958
183 530 53
176 593 258
649 146 415
374 511 111
98 264 133
732 445 21
609 238 855
447 654 284
144 738 155
203 292 457
569 174 527
710 680 288
460 663 2
305 577 468
138 472 246
111 779 959
368 625 77
640 507 270
823 675 715
233 479 512
137 112 887
127 342 299
57 111 69
754 696 623
499 364 835
357 42 613
423 770 591
144 317 268
205 423 836
761 105 5
198 799 672
847 1959
666 842 747
505 657 127
211 128 901
97 352 153
236 10 500
557 33 306
713 87 94
783 716 918
585 833 796
635 631 655
268 359 112
363 707 609
215 786 127
306 181 2
479 597 608
696 515 276
503 430 774
564 316 68
414 187 739
339 374 72
807 103 515
191 829 113
204 501 634
731 116 491
39 822 887
104 445 427
645 569 645
152 101 768
415 411 941
367 615 621
414 658 112
197 369 227
63 555 128
591 421 573
276 339 326
82 660 828
436 403 602
91 25 134
523 483 174
774 483 253
830 811 741
581 38 759
815 706 188
263 59 975
836 166 915
479 756 556
824 723 713
537 607 777
511 641 314
548 203 607
630 616 380
292 702 514
554 596 799
252 268 768
400 683 891
668 755 912
719 463 378
283 471 274
341 519 98
840 540 694
183 217 852
461 315 317
604 813 419
679 66 4
342 129 987
357 619 490
187 490 6
376 325 159
566 734 583
608 781 783
587 125 29
19 673 434
383 399 765
467 651 126
312 453 376
844 26 772
28 35 654
535 425 887
670 92 763
12 498 698
614 815 987
268 332 941
538 597 807
581 844 377
381 763 251
398 560 145
763 392 636
744 362 138
507 146 379
827 87 470
713 165 439
357 770 696
551 426 841
724 190 139
829 655 725
191 106 209
260 25 696
505 470 970
121 172 234
166 821 836
700 177 669
249 370 703
226 350 105
435 1 715
54 460 597
175 218 125
281 824 858
54 531 271
162 365 524
509 696 746
172 203 939
631 401 473
266 516 765
813 392 681
439 636 363
604 795 644
215 336 636
412 846 163
719 514 531
225 247 789
642 589 527
363 677 681
521 148 931
707 219 597
687 763 996
807 365 389
224 788 559
156 639 418
522 359 828
482 387 335
577 694 678
532 400 347
282 556 758
826 503 465
739 434 790
676 638 566
103 672 401
829 342 481
369 574 131
276 70 703
259 459 85
206 77 753
181 636 606
437 590 19
494 217 371
35 830 864
635 11 989
516 99 636
441 804 127
771 392 617
18 598 846
140 434 186
32 578 396
157 345 355
573 90 812
558 496 254
42 635 536
798 122 165
125 268 490
352 135 814
790 317 353
606 707 140
606 67 337
582 283 413
281 816 139
509 125 509
217 68 281
306 227 984
290 421 248
68 502 801
24 270 298
435 666 950
9 581 267
371 505 929
128 364 622
687 272 785
497 581 1
587 792 381
396 79 39
1 767 720
485 471 773
315 197 227
748 229 444
44 459 352
60 6 52
166 622 479
498 613 894
271 200 291
669 643 886
161 737 782
599 407 149
432 442 247
245 398 965
743 25 120
388 77 298
109 723 983
660 357 592
666 231 817
391 558 349
394 824 64
517 710 743
121 127 341
812 749 889
112 19 992
425 764 257
626 337 968
541 120 785
405 296 731
833 488 723
568 34 9
378 61 606
432 671 148
231 759 561
133 302 811
390 59 852
241 144 776
95 486 802
80 628 913
232 468 931
545 562 665
245 267 196
427 168 150
549 594 678
78 312 433
407 440 267
472 810 480
351 139 298
132 84 528
822 527 2
242 283 80
115 767 127
559 535 257
690 456 797
421 711 980
120 172 412
739 137 121
785 287 169
293 420 564
578 563 953
767 101 93
510 110 722
497 380 620
660 352 962
233 214 156
257 196 303
421 704 520
487 755 984
254 695 871
130 341 11
175 57 243
344 621 410
527 109 418
595 497 677
91 146 27
333 51 836
826 342 859
113 298 475
554 525 381
226 43 529
631 458 601
369 238 314
10 580 867
655 725 902
115 101 383
312 113 486
225 254 653
749 14 321
11 710 254
559 517 282
44 585 350
794 746 329
634 830 745
830 572 558
679 300 801
210 244 626
25 479 859
75 382 265
768 443 34
487 688 534
191 575 824
644 229 249
568 30 349
706 465 688
281 783 938
382 718 59
240 97 489
306 753 152
592 806 20
471 537 312
389 570 718
174 679 349
822 534 619
485 506 849
328 595 883
69 133 135
472 202 306
777 375 781
356 217 621
56 628 423
571 112 531
719 344 834
830 608 189
706 771 822
192 333 978
839 536 577
338 234 480
274 86 90
646 446 928
316 646 950
489 667 469
215 14 290
200 696 328
282 611 139
705 381 968
701 690 329
54 585 56
487 220 831
628 409 999
211 701 830
632 688 466
248 143 524
167 398 738
211 317 77
304 576 204
503 263 711
194 558 510
548 836 928
524 583 156
217 360 744
477 837 316
287 429 633
26 400 477
383 260 38
229 95 195
52 757 386
435 127 929
24 154 928
225 528 718
19 791 844
590 466 465
174 309 378
75 236 910
431 751 184
216 465 614
508 727 727
99 475 91
512 494 844
408 669 348
172 219 717
19 625 520
525 459 95
413 157 814
639 709 728
251 459 754
27 319 154
272 361 402
507 720 432
284 652 68
155 673 597
368 735 835
260 788 131
32 252 432
462 339 910
578 638 730
270 786 341
789 54 568
432 702 506
584 461 903
253 143 223
565 48 194
180 553 462
342 825 804
598 525 907
212 564 64
778 567 732
20 213 675
834 556 149
492 318 586
734 245 759
34 291 612
771 456 976
257 574 688
15 548 850
92 278 55
814 492 360
561 275 351
768 118 155
58 573 192
201 530 689
319 151 612
484 569 400
251 29 537
696 273 534
323 516 927
82 275 619
436 100 709
246 351 250
268 77 216
448 210 230
520 728 145
652 689 642
691 375 609
595 303 6
416 479 380
20 241 787
725 745 27
826 449 579
736 777 426
500 675 326
620 669 529
160 221 462
678 123 480
677 235 53
97 232 419
320 161 999
24 153 487
645 137 843
512 324 825
